RunTag,FeatureConfig,ModelName,RunName,RunId,ModelRunId,Split,Checkpoint,Threshold,Samples,InputChannels,MeanDice,MeanIoU,MeanPrecision,MeanRecall,GlobalDice,GlobalIoU,GlobalPrecision,GlobalRecall,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels
101622,ConfigB,TransformerUNet,Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,BestModel.pt,0.3,528,9,0.6249828143373964,0.49564042536216213,0.6511432840851141,0.6930243009788654,0.6547737502630622,0.48673875520304904,0.6651285055078573,0.6447364594546741,722109,699970,465570,234400,256539
