Epoch,TrainLoss,TrainDice,TrainIoU,TrainGlobalDice,TrainGlobalIoU,ValLoss,ValDice,ValIoU,ValGlobalDice,ValGlobalIoU
14,0.4678944469998022,0.6337674918483179,0.5025118655810845,0.6467874511449269,0.49066361380977075,0.7261917074069832,0.44430953676276136,0.327654869210991,0.4588853690321698,0.30919464093379
15,0.45519565123242217,0.6424536842901212,0.5117458618887059,0.6591525969470476,0.5044934576159561,0.7473684553847169,0.4259624270665826,0.31117148420801666,0.4263282313830022,0.28200483641050983
16,0.4556647114842743,0.6409383480521765,0.5102115455809255,0.6601083180201905,0.5050258414045751,0.572928099469705,0.5563585171193788,0.4274117684725559,0.5730719026742559,0.41463568428474845
17,0.43085287905648934,0.6621891214427623,0.5317451337582202,0.6776762341645051,0.5245094440103352,0.5311442887918516,0.5845017049348715,0.4567179242995652,0.6106750416484746,0.4524546623455756
18,0.4325397795235569,0.6599858782266255,0.5283663698242276,0.6765865124520156,0.5232218962114352,0.5132250373787952,0.5999842441894792,0.4717939742135279,0.6231692934578116,0.4641556752224763
19,0.4251780609128537,0.6664267520529109,0.5364199277836007,0.681365484081499,0.528887089233023,0.5623027018525384,0.5528202517466112,0.43028585996591684,0.5866945093554078,0.42880684171210637
20,0.42251789664196504,0.6676263782352984,0.5393453654288859,0.6872709135633784,0.5356030987406318,0.5482374450022524,0.5718352087970936,0.4449374547058886,0.5898498368985725,0.4316887019032782
21,0.41598054057882206,0.6724109311721155,0.5436473457965177,0.6885588781109878,0.5373824382829783,0.7382380655317595,0.43263295546851377,0.31856286091109115,0.44484024167512404,0.2979821181206992
22,0.42417142344275854,0.6669217014999745,0.5365911721941325,0.6814641871235587,0.5301011796169853,0.5155885488246427,0.5970403825243314,0.4699226421953151,0.6179679347710176,0.46168231235986407
23,0.39064150276993004,0.692976582976808,0.5646911361254752,0.7112077426213723,0.563366293042366,0.5294863205741752,0.5875867096086343,0.46392077986489644,0.6101029913759592,0.45418923986003257
24,0.3849278527324076,0.6974842116575349,0.5696144001921276,0.7126657166699697,0.5659239438253564,0.5596058299821435,0.5670623359355059,0.44132704016837204,0.5824110174946713,0.4246606636002208
25,0.3757991144409427,0.7035087472819662,0.5764354947446422,0.722783078971718,0.5773445881189561,0.5877801778190064,0.5585466575893488,0.4263593324206092,0.5703844538692272,0.4115970684497645
26,0.37019164274845806,0.7089533286604595,0.5816501926981493,0.7241330387240107,0.5785903526687777,0.5152305436856819,0.5925434850382082,0.4712621664459055,0.6261767173806826,0.4710459046517358
27,0.36981004875685486,0.7088448393049759,0.5820481090854805,0.7246914553855147,0.5808642801175548,0.7673154588450085,0.42125879950595624,0.30528958852995525,0.421132084038673,0.27631110170235235
28,0.38354517621072853,0.6988920570629371,0.5716055849712197,0.7159291164248021,0.5704574064750757,0.5619471937869535,0.5634846162389625,0.4410644097140793,0.5891056963891694,0.4321806177384023
29,0.3562059031388202,0.719219809881859,0.5936853966083039,0.7337794695291426,0.5920302668562183,0.6930846698356398,0.46550015005667583,0.35537293712298956,0.5028450447822582,0.3501434376367163
30,0.35607726008377294,0.7191291261077314,0.5937956439258604,0.7391732036341707,0.5972135340335307,0.5550541857426817,0.5690584081140432,0.4449656753603256,0.5967823812230066,0.43830424259332096
