RunTag,FeatureConfig,ModelName,RunName,RunId,ModelRunId,Split,Checkpoint,Threshold,Samples,InputChannels,MeanDice,MeanIoU,MeanPrecision,MeanRecall,GlobalDice,GlobalIoU,GlobalPrecision,GlobalRecall,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels
101622,ConfigC,EnhancedUNet,Bs4Ep30_D005_LR1e4_DatedFull,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,EnhancedUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,BestModel.pt,0.5,528,12,0.6072708983757983,0.4816953762069933,0.7137726572643054,0.615344358417794,0.6281009787161637,0.4578332435347704,0.6573845718296409,0.6013150369271103,722109,660519,434215,226304,287894
