Epoch,TrainLoss,TrainDice,TrainIoU,TrainGlobalDice,TrainGlobalIoU,ValLoss,ValDice,ValIoU,ValGlobalDice,ValGlobalIoU
32,0.3243644307911783,0.7446487756179911,0.6212411236574317,0.7584494778813867,0.6214439657020878,0.4892224772184184,0.6138245883313093,0.4898896991755023,0.648115687636715,0.49328172692295275
33,0.3145428704726812,0.7511226911968613,0.6292457945596475,0.7663392277265136,0.6319498862200356,0.5155011947182092,0.5964472086140604,0.4720636575736783,0.6261926557530056,0.47027422894131055
34,0.30938278653888734,0.7557639977471395,0.6339249804422453,0.7699625093441504,0.6359759289045612,0.5251452145025586,0.5942120767678275,0.46852838482256187,0.6281193730731806,0.4701644901299115
35,0.3157190697678885,0.7502819124802753,0.6270733190724602,0.7661770476971741,0.6316919841428662,0.5321875879484596,0.5856806141409007,0.4594238440534382,0.6214250133118846,0.46254412920186017
36,0.298601500399701,0.7640435217166102,0.6432674460403331,0.7786303281832438,0.6472847407998202,0.5297867460458567,0.5792972955739859,0.4600376724971063,0.6278036507693204,0.47191262437087117
37,0.30550421821558243,0.7582564397727127,0.637392129059639,0.7752992931221213,0.6430993330507696,0.6015451497426538,0.5408362913312335,0.41564794821721135,0.5624454387209632,0.404121902799516
38,0.297173978083513,0.7645065328227235,0.6453390334333692,0.7811711663743118,0.6515143343259568,0.5450775528495962,0.5750546615683672,0.4534081428339987,0.6158220598643477,0.4598796534718889
39,0.2797569661074645,0.7790328054749346,0.6619992604987188,0.7951596585380567,0.6680060228840872,0.5027884656958508,0.6089337156577543,0.4833664151303696,0.6459589142239455,0.4887833520770073
40,0.28435392593118275,0.7753709485488278,0.6568314223852637,0.789924565847818,0.6618748390926169,0.5129541298656752,0.6096127649599855,0.48100857481811987,0.6351897452365268,0.4781104546378959
41,0.27198986476892,0.7845276892669015,0.6689900714275124,0.7981795732222208,0.6732056587934494,0.537991718360872,0.5830969975301714,0.4584293311292475,0.6140355808716832,0.4565605968236923
42,0.2687457794468705,0.7870749241926454,0.6721084633382497,0.8043998834955228,0.6807980933891875,0.5195845231188067,0.5980870084780635,0.4765397103672678,0.6272158987368598,0.47112898438265827
43,0.2729880168864673,0.7837450289977835,0.6677113355851019,0.8000403409702824,0.6757288102133127,0.5209434023409178,0.5982322338404078,0.4715044525536624,0.6256877804795901,0.46859716319225053
44,0.2705416783279219,0.785803455278858,0.6708065858473639,0.8028347963926854,0.6782285978945045,0.5230825432773792,0.5909387132886684,0.4661245732144876,0.6246358282638319,0.4664508102066589
45,0.2595347655912885,0.7945425413161903,0.6806336941270085,0.8107327546972734,0.6890940922372913,0.6556760677785585,0.5021926695763161,0.38170764400539076,0.5367403547420646,0.3801951694274039
46,0.25291346336485115,0.7991987770157201,0.6858569997810311,0.8131604514435514,0.6925826523840041,0.5416171883769108,0.5806868913950343,0.4543683829181122,0.6105460421831319,0.4529780467802828
47,0.25216042984567294,0.7999312160173794,0.6876745778438332,0.8145562869484548,0.6943178384915575,0.5098093795505437,0.6120162258545557,0.4851565300063653,0.6482242266788627,0.49263953801357385
48,0.25039320945884885,0.8014671631737963,0.6890799425929398,0.8156676144859234,0.695691707701265,0.5209272272433295,0.6031480688940395,0.4779967001893304,0.6389559017437877,0.4812193682247942
49,0.25298924555445645,0.7988939075791216,0.6862984305223474,0.8125049657635874,0.6923395779903059,0.5829972650742892,0.5565347015631922,0.43021852980283176,0.5844743828656096,0.4263187570102287
50,0.23592707335755422,0.8123449016265668,0.7031445919306247,0.8249011361463503,0.7094425989387484,0.5169692838733847,0.6002900607206605,0.478919715705243,0.6372913478901892,0.48062172994920704
