SampleId,Threshold,PredictionProbabilityMean,PredictionProbabilityMax,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels,TrueNegativePixels,Dice,IoU,Precision,Recall
6903afdc-167b-4fdb-8f51-6f1d58111946,0.7,0.017003128305077553,0.9993044137954712,756,638,615,23,141,39221,0.8823529412608659,0.7894736844807784,0.9639498433166931,0.8134920637387671
365a3850-e629-476a-83cf-dc4ef3355295,0.7,0.034790199249982834,0.997740626335144,96,1291,88,1203,8,38701,0.12689257452999814,0.06774441950135147,0.0681642145095552,0.9166666675347223
1545c4a6-add6-4acb-9a74-4de5a97e8843,0.7,0.026250429451465607,0.9964472651481628,560,961,225,736,335,38704,0.2958579886286272,0.17361111174875685,0.2341311142204671,0.4017857153539541
e00a0f4f-f778-43a7-bb30-0fb8c1ed99d1,0.7,0.008330685086548328,0.9958211183547974,731,277,275,2,456,39267,0.5456349210856797,0.37517053291245495,0.9927797834195675,0.3761969912774323
1b6aba7b-2f80-41ec-b6b3-f07739b609a1,0.7,0.008295797742903233,0.9947872161865234,531,298,234,64,297,39405,0.5645355855675084,0.39327731194407173,0.7852349000495473,0.44067796715503205
04547b46-ef41-4254-b553-a11f16acbd40,0.7,0.019847383722662926,0.9991199374198914,997,740,668,72,329,38931,0.7691421993269187,0.6248830686390242,0.9027027028341855,0.6700100304212537
b9df4252-d935-4884-a61e-84e58a75769b,0.7,0.03749721124768257,0.9995391368865967,2622,1287,1210,77,1412,37301,0.6190841648454632,0.44831419064530786,0.9401709402174274,0.4614797866279635
a833f58b-77e2-4984-9119-f3437717bb17,0.7,0.00889715924859047,0.9927278757095337,428,310,287,23,141,39549,0.7777777780788919,0.6363636371699254,0.9258064518522372,0.6705607484332693
28b6bb2b-3fae-422d-bbfa-856ec84d7804,0.7,0.010737979784607887,0.9987083673477173,789,394,359,35,430,39176,0.6069315303407171,0.43567961233534025,0.9111675129158185,0.45500633782635447
b79fa8ed-1650-487b-91f2-ea5cfe04cadc,0.7,0.0263698510825634,0.9969916343688965,254,983,252,731,2,39015,0.4074373489026375,0.2558375642072715,0.25635808824378625,0.9921259842829686
d2547ba7-fc8c-4e48-8481-352a3a4d4b21,0.7,0.019875044003129005,0.9976300001144409,624,716,521,195,103,39181,0.7776119404644687,0.6361416365859076,0.7276536316652882,0.8349358977004232
c8bdeb22-a3ba-4788-81cc-093056de4a8e,0.7,0.03389349579811096,0.9989489912986755,1623,1280,1228,52,395,38325,0.8460213572697136,0.7331343285175318,0.9593750000317383,0.7566235368104599
b29e84a0-c8ab-4251-8124-54afcb4ceb9c,0.7,0.015880120918154716,0.999384880065918,1150,587,555,32,595,38818,0.639032815406429,0.46954314765690086,0.9454855196840111,0.48260869610207935
5da1b659-166e-4285-843d-f71c29baa660,0.7,0.01425039954483509,0.9987898468971252,636,519,378,141,258,39223,0.6545454548445493,0.486486487147379,0.7283236999454265,0.5943396232793402
0eb3d9ee-d7ac-4344-8748-119817f51be3,0.7,0.012556701898574829,0.9947351217269897,413,447,286,161,127,39426,0.6651162794591671,0.4982578405953696,0.6398210298885435,0.6924939474758016
e2a81b7c-3fcf-4a28-afc6-6929aa7d6c7e,0.7,0.005682205315679312,0.9909033179283142,1319,196,179,17,1140,38664,0.2363036308671263,0.13398203657636074,0.913265306564973,0.13570887101159296
289dbcc3-8a1b-46fd-afd8-ed61454f54b5,0.7,0.05653615668416023,0.9978402853012085,1206,2026,1198,828,8,37966,0.7413366337433983,0.5889872175078725,0.5913129320872098,0.9933665008346878
0330995a-5e30-4cb2-8ed7-f74c1e272b98,0.7,0.01486898772418499,0.9982584118843079,1101,547,353,194,748,38705,0.428398058599273,0.27258687314858154,0.6453382090578826,0.32061762096220014
bfe23d76-85f1-4a6a-bfe6-5483a3869049,0.7,0.015508823096752167,0.9973125457763672,1375,580,568,12,807,38613,0.5810741690122383,0.4095169434682646,0.9793103448632581,0.413090909517752
dd4a4e28-9a9f-41a8-84e4-d20673ca31cd,0.7,0.06484676152467728,0.9995054006576538,2281,2521,1907,614,374,37105,0.7942523948783313,0.6587219344874882,0.7564458549161263,0.8360368260254114
67756e67-f943-4f44-a748-c0ac2d86403e,0.7,0.055272843688726425,0.9996123909950256,3059,2095,1950,145,1109,36796,0.7566938300821315,0.6086142323318933,0.9307875895318437,0.6374632233940951
