RunTag,FeatureConfig,ModelName,RunName,RunId,ModelRunId,Split,Checkpoint,Threshold,Samples,InputChannels,MeanDice,MeanIoU,MeanPrecision,MeanRecall,GlobalDice,GlobalIoU,GlobalPrecision,GlobalRecall,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels
101840,ConfigB,TransformerUNet,Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,Test,BestModel.pt,0.5,528,9,0.636257884148655,0.5085192478791739,0.6822225169992864,0.6818897505870288,0.6764346799778628,0.511070114746512,0.710289699636641,0.6456601427213264,722109,656404,466237,190167,255872
