RunTag,FeatureConfig,ModelName,RunId,Split,SampleId,Dice,IoU,Precision,Recall,GTPixels,PredPixels,AreaRatio,PredictedPositiveFraction,IsSaturatedPrediction,IsNearEmptyPrediction,IsExtremeAreaRatio
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,036334fd-fb89-46cd-958c-ff1bfcfa18db,0.1774539221063789,0.0973659455789642,0.9310344828620172,0.0980732787274047,6332,667,,0.016675,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,c6972a91-b63f-4f25-953c-3b2e6b1cab81,0.7398753896106889,0.5871446235016754,0.961538461616319,0.6012658232895369,790,494,,0.01235,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,7904e47a-1d48-414c-baf5-c629aed0c7fd,0.6207238473606471,0.4500359454948392,0.4867807155296059,0.856361149176306,2193,3858,,0.09645,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,dd3821a2-7d87-47af-9008-6dbb831895d8,0.8423250957736425,0.7276007217512924,0.7289156628139063,0.9975267930770596,1213,1660,,0.0415,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,d6d3664a-bc38-4253-8938-faebf198da11,0.7796610170927895,0.6388888892746913,0.6969696973228792,0.8846153847860719,676,858,,0.02145,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,db77c88b-cfdb-4590-a51d-4d25cddb9773,0.7799856356763261,0.6393249608950845,0.7151009658845036,0.8578199052881412,1899,2278,,0.05695,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,fdf389e8-75ea-44bf-9a3f-e0453560c284,0.5302197805424315,0.3607476641488339,0.5553956840929558,0.5072273331048262,761,695,,0.017375,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,aa7e73c6-1d52-434c-aa4f-e72899242f6a,0.3834757836514314,0.2372224183161006,0.4283895611531574,0.3470861272062475,1939,1571,,0.039275,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,dc8cc16a-f9b2-4e11-8167-119d6ebb0971,0.6283048213435434,0.4580498870309524,0.5131244711997252,0.8101604280612829,748,1181,,0.029525,False,False,False
101622,ConfigB,SimpleUNet,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,Test,5d840532-9a7d-48ed-a05e-941d32529a0c,0.733031674328945,0.578571428872449,0.6766917295934071,0.7996051334653453,1013,1197,,0.029925,False,False,False
