RunTag,FeatureConfig,ModelName,RunName,RunId,InputChannels,Epochs,BestEpoch,BestValMeanDice,BestModelPath,LastModelPath,TrainingHistoryPath
101622,ConfigC,TransformerUNet,Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,12,30,18,0.5811572352593596,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Checkpoints/BestModel.pt,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Checkpoints/LastModel.pt,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Metrics/TrainingHistory.csv
