Epoch,TrainLoss,TrainDice,TrainIoU,TrainGlobalDice,TrainGlobalIoU,ValLoss,ValDice,ValIoU,ValGlobalDice,ValGlobalIoU
1,1.1147583710489335,0.12009577075526653,0.07043444372854911,0.12374329446942499,0.06939802795833193,0.9791510633446954,0.21237550574270161,0.1286039987056883,0.21559980288712363,0.12318352066601317
2,0.9200214122893748,0.2572885574236234,0.16303233733981268,0.2665045100699675,0.15876103111152695,1.0033454140930465,0.1062775894668746,0.06865669378157639,0.12687776555650015,0.0714601671558189
3,0.744269476792255,0.41299253606007663,0.28783863537049814,0.43172617215518055,0.28284987547834006,0.7606084974426212,0.41006223676782666,0.290595781340292,0.42971239837281633,0.28095805611122737
4,0.6685835940690784,0.4759050820313104,0.3436091651432458,0.4940295422256186,0.3368429664564742,0.749935606212327,0.3893224136960326,0.28127581479422975,0.4113835192031481,0.26754214774083457
5,0.6326949047287563,0.5027001957929174,0.3686516798742406,0.5235332230154377,0.3638838506122301,0.8555138359467188,0.2931819087684606,0.20240754133908812,0.32364073610215477,0.20043604784278254
6,0.6108126681926963,0.5209823319857394,0.38657155501374285,0.5380685618513935,0.3780165442281494,0.6623271455367407,0.4705960119538235,0.3496315681347341,0.49190532822500577,0.33575867314004537
7,0.5924103648051039,0.5351216776006213,0.3993247859482351,0.5554291735971709,0.39457726237884205,0.8643213465358272,0.27998690722002223,0.19537180111828176,0.3113288526761938,0.19292770586484534
8,0.5779966658295749,0.5457919307004708,0.4101636363072442,0.5653504015055376,0.4049522918769969,0.7163257359555273,0.4248678031744379,0.3117935886663018,0.45536241127234517,0.3042969200760126
9,0.5630962854952781,0.558513385763803,0.42287796556756096,0.5761729436019412,0.41551401063364435,0.7665493328011397,0.3901684540182804,0.2811329867408583,0.41303544999523595,0.2697066694328731
10,0.5478287207373937,0.5698767394166101,0.4351675047345653,0.5880647309777605,0.42770241675354154,0.6699651127511804,0.47005489208933077,0.3462325915920012,0.491843777511156,0.33605883089881955
