RunTag,FeatureConfig,ModelName,RunName,RunId,ModelRunId,Split,Checkpoint,Threshold,Samples,InputChannels,MeanDice,MeanIoU,MeanPrecision,MeanRecall,GlobalDice,GlobalIoU,GlobalPrecision,GlobalRecall,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels
101840,ConfigC,TransformerUNet,Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,Test,BestModel.pt,0.3,528,12,0.6302727072330132,0.5014269429486448,0.670033879190245,0.6773648461845372,0.6759327525973071,0.5104972983234611,0.6973972953791427,0.655750032197832,722109,678986,473523,205463,248586
