RunTag,FeatureConfig,ModelName,RunName,RunId,ModelRunId,Split,Checkpoint,Threshold,Samples,InputChannels,MeanDice,MeanIoU,MeanPrecision,MeanRecall,GlobalDice,GlobalIoU,GlobalPrecision,GlobalRecall,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels
101622,ConfigC,TransformerUNet,Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,BestModel.pt,0.3,528,12,0.6004720483309798,0.4686162412444957,0.6690586554899278,0.6433634739260741,0.6026414082698174,0.43127183804984043,0.6044802425433493,0.6008137275679977,722109,717729,433853,283876,288256
