SampleId,Threshold,PredictionProbabilityMean,PredictionProbabilityMax,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels,TrueNegativePixels,Dice,IoU,Precision,Recall
6903afdc-167b-4fdb-8f51-6f1d58111946,0.4,0.023218367248773575,0.9994309544563293,756,929,733,196,23,39048,0.8700296736676382,0.7699579834349181,0.7890204523261352,0.969576719616962
365a3850-e629-476a-83cf-dc4ef3355295,0.4,0.008593210950493813,0.9943916201591492,96,326,60,266,36,39638,0.28436019126928863,0.1657458586581606,0.18404908225751815,0.62500000390625
1545c4a6-add6-4acb-9a74-4de5a97e8843,0.4,0.012658585794270039,0.9993436932563782,560,507,263,244,297,39196,0.4929709470543852,0.32711442869761886,0.5187376735330618,0.46964285808992345
e00a0f4f-f778-43a7-bb30-0fb8c1ed99d1,0.4,0.011958559043705463,0.999237060546875,731,484,481,3,250,39266,0.7917695474964859,0.6553133519682379,0.9938016529053685,0.6580027364459606
1b6aba7b-2f80-41ec-b6b3-f07739b609a1,0.4,0.015344364568591118,0.9998112320899963,531,619,426,193,105,39276,0.7408695654427221,0.58839779062376,0.688206785641023,0.8022598873780417
04547b46-ef41-4254-b553-a11f16acbd40,0.4,0.02645815722644329,0.9980072379112244,997,1072,773,299,224,38704,0.7472208797741804,0.5964506175953312,0.7210820898124234,0.7753259781591515
b9df4252-d935-4884-a61e-84e58a75769b,0.4,0.025775322690606117,0.9998914003372192,2622,1045,947,98,1675,37280,0.5164985002682033,0.34816176494552875,0.9062200957835214,0.36117467606362524
a833f58b-77e2-4984-9119-f3437717bb17,0.4,0.015086433850228786,0.996707558631897,428,609,367,242,61,39330,0.7078109935315225,0.5477611947048341,0.602627258452172,0.8574766358470172
28b6bb2b-3fae-422d-bbfa-856ec84d7804,0.4,0.026149209588766098,0.9988705515861511,789,1064,653,411,136,38800,0.7048030222855893,0.5441666670465277,0.6137218048743216,0.8276299114985679
b79fa8ed-1650-487b-91f2-ea5cfe04cadc,0.4,0.02359938994050026,0.9997052550315857,254,971,254,717,0,39029,0.4146938780288213,0.26158599458127085,0.26158599458127085,1.0
