SampleId,Threshold,PredictionProbabilityMean,PredictionProbabilityMax,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels,TrueNegativePixels,Dice,IoU,Precision,Recall
6903afdc-167b-4fdb-8f51-6f1d58111946,0.5,0.017003128305077553,0.9993044137954712,756,681,641,40,115,39204,0.892136395342981,0.8052763821541754,0.9412628488380869,0.8478835980848101
365a3850-e629-476a-83cf-dc4ef3355295,0.5,0.034790199249982834,0.997740626335144,96,1390,90,1300,6,38604,0.12113055240839127,0.0644699147102651,0.06474820211169194,0.9375000006510417
1545c4a6-add6-4acb-9a74-4de5a97e8843,0.5,0.026250429451465607,0.9964472651481628,560,1055,250,805,310,38635,0.309597523647308,0.18315018374860792,0.23696682536780392,0.44642857241709183
e00a0f4f-f778-43a7-bb30-0fb8c1ed99d1,0.5,0.008330685086548328,0.9958211183547974,731,332,328,4,403,39265,0.617121355016819,0.4462585041547503,0.9879518072652054,0.44870041115088866
1b6aba7b-2f80-41ec-b6b3-f07739b609a1,0.5,0.008295797742903233,0.9947872161865234,531,319,242,77,289,39392,0.5694117652124567,0.39802631677956196,0.7586206904118473,0.45574388049765746
04547b46-ef41-4254-b553-a11f16acbd40,0.5,0.019847383722662926,0.9991199374198914,997,786,686,100,311,38903,0.7694896243581102,0.6253418417271268,0.87277353705754,0.6880641928906076
b9df4252-d935-4884-a61e-84e58a75769b,0.5,0.03749721124768257,0.9995391368865967,2622,1436,1348,88,1274,37290,0.6643666831778298,0.4974169743551968,0.9387186629953213,0.5141113655552589
a833f58b-77e2-4984-9119-f3437717bb17,0.5,0.00889715924859047,0.9927278757095337,428,332,305,27,123,39545,0.8026315792070637,0.6703296710542205,0.9186746990401364,0.7126168231013625
28b6bb2b-3fae-422d-bbfa-856ec84d7804,0.5,0.010737979784607887,0.9987083673477173,789,417,372,45,417,39166,0.616915423203221,0.44604316613184275,0.8920863311940376,0.47148289040369723
b79fa8ed-1650-487b-91f2-ea5cfe04cadc,0.5,0.0263698510825634,0.9969916343688965,254,1044,253,791,1,38955,0.3898305089446606,0.24210526388315282,0.24233716547668852,0.9960629921414843
d2547ba7-fc8c-4e48-8481-352a3a4d4b21,0.5,0.019875044003129005,0.9976300001144409,624,762,532,230,92,39146,0.7676767678443891,0.6229508201136408,0.6981627300549046,0.8525641028003781
c8bdeb22-a3ba-4788-81cc-093056de4a8e,0.5,0.03389349579811096,0.9989489912986755,1623,1341,1272,69,351,38308,0.8582995951895076,0.7517730497920964,0.9485458613359091,0.7837338263809404
b29e84a0-c8ab-4251-8124-54afcb4ceb9c,0.5,0.015880120918154716,0.999384880065918,1150,626,589,37,561,38813,0.6632882884778782,0.49620893050024517,0.9408945687845135,0.5121739134676748
5da1b659-166e-4285-843d-f71c29baa660,0.5,0.01425039954483509,0.9987898468971252,636,543,382,161,254,39203,0.6480067857099179,0.47929736577252524,0.7034990797357291,0.600628931445552
0eb3d9ee-d7ac-4344-8748-119817f51be3,0.5,0.012556701898574829,0.9947351217269897,413,496,311,185,102,39402,0.6842684271900238,0.5200668904346708,0.6270161297842417,0.7530266349805651
e2a81b7c-3fcf-4a28-afc6-6929aa7d6c7e,0.5,0.005682205315679312,0.9909033179283142,1319,216,193,23,1126,38658,0.251465798533247,0.14381520183024202,0.8935185190114884,0.14632297259566113
289dbcc3-8a1b-46fd-afd8-ed61454f54b5,0.5,0.05653615668416023,0.9978402853012085,1206,2235,1204,1031,2,37763,0.6997965708515558,0.5382208316771476,0.5387024610565091,0.998341625208672
0330995a-5e30-4cb2-8ed7-f74c1e272b98,0.5,0.01486898772418499,0.9982584118843079,1101,588,368,220,733,38679,0.4357608055442505,0.27857683627662616,0.6258503407723633,0.33424159915146084
bfe23d76-85f1-4a6a-bfe6-5483a3869049,0.5,0.015508823096752167,0.9973125457763672,1375,614,599,15,776,38610,0.6023127201597221,0.4309352522079602,0.9755700326130782,0.4356363640468099
dd4a4e28-9a9f-41a8-84e4-d20673ca31cd,0.5,0.06484676152467728,0.9995054006576538,2281,2591,1942,649,339,37070,0.7972085386294727,0.6627986349273726,0.7495175608840149,0.8513809733224986
67756e67-f943-4f44-a748-c0ac2d86403e,0.5,0.055272843688726425,0.9996123909950256,3059,2204,2036,168,1023,36773,0.7737032111393305,0.6309265572882162,0.9237749546625341,0.665576986052443
789c743e-c04a-4aad-b156-67f965c09105,0.5,0.03253377601504326,0.9993182420730591,967,1276,964,312,3,38721,0.8595630852164231,0.7537138391292307,0.7554858936085533,0.9968976215130324
7f4bf604-90fe-431f-8812-9496e3ef716a,0.5,0.02153250202536583,0.9988697171211243,625,845,536,309,89,39066,0.7292517008644547,0.5738758034540944,0.6343195270599769,0.85760000022784
d29a55fc-23bc-4927-a41e-11365cf2b68a,0.5,0.0004724505415651947,0.008114350959658623,368,0,0,0,368,39632,2.7173912969636105e-09,2.7173912969636105e-09,1.0,2.7173912969636105e-09
c18da7a8-eed2-49db-b6d8-9d0bcb91013b,0.5,0.007009143941104412,0.9886420369148254,1162,258,131,127,1031,38711,0.1845070428278119,0.10162917059609838,0.5077519398924344,0.1127366616929977
3986fd15-5303-4fa6-930b-7f2c8e31daea,0.5,0.018264690414071083,0.9987931251525879,1581,715,593,122,988,38297,0.5165505228586453,0.3482090432482624,0.8293706296092719,0.3750790642788873
0d14e6dc-959f-4e96-a8d3-d6bc372f1817,0.5,0.07643537223339081,0.9989123344421387,3536,3041,2676,365,860,36099,0.8137448685093895,0.685977954451172,0.8799736929036588,0.7567873303855239
f11d2aa3-9384-404c-90e9-c3729fc9ad73,0.5,0.04806024208664894,0.9983488321304321,714,1949,567,1382,147,37904,0.4258355240608955,0.27051526752360916,0.29091842006622964,0.7941176473471742
9d985b1c-5fdf-46f8-98a9-909c92ba0bc8,0.5,0.017585815861821175,0.9979470372200012,650,689,538,151,112,39199,0.8035847648965013,0.6716604248793253,0.7808418000278058,0.8276923079573965
73841ef8-5218-4d03-a2dd-72c84ac34fb4,0.5,0.008058659732341766,0.9978748559951782,417,318,0,318,417,39265,1.3605442158359942e-09,1.3605442158359942e-09,3.1446540781614652e-09,2.398081529021387e-09
1aa936e5-83f9-4e0c-88f7-af7d9a50e57e,0.5,0.023125922307372093,0.9990020394325256,452,862,450,412,2,39136,0.6849315070890931,0.5208333338879244,0.5220417638955432,0.9955752212487274
ad08f042-2a02-4b28-bc46-4d116b66632a,0.5,0.008481527678668499,0.9939238429069519,1638,320,252,68,1386,38294,0.25740551621174385,0.14771395126159792,0.7875000006640624,0.15384615436273127
43187285-c9a9-4b94-9e16-c035ddddc1b4,0.5,0.010769195854663849,0.9982967972755432,1256,427,320,107,936,38637,0.38027332181801937,0.23477622946824925,0.7494145204931745,0.2547770706570246
5f129616-2b9b-4461-bbe7-ec1442caa9a3,0.5,0.0224441085010767,0.9983099699020386,784,896,463,433,321,38783,0.5511904764576246,0.3804437145600298,0.516741071967923,0.5905612250120392
036334fd-fb89-46cd-958c-ff1bfcfa18db,0.5,0.04826024919748306,0.9990735054016113,6332,1935,1911,24,4421,33644,0.46232006780424334,0.30066079306157006,0.9875968992312161,0.30180037913742885
c6972a91-b63f-4f25-953c-3b2e6b1cab81,0.5,0.015430807135999203,0.9993372559547424,790,590,580,10,210,39200,0.8405797102604495,0.72500000034375,0.9830508474863545,0.734177215526358
7904e47a-1d48-414c-baf5-c629aed0c7fd,0.5,0.05431618168950081,0.9990247488021851,2193,2160,1185,975,1008,36832,0.5444521021032731,0.3740530305006146,0.5486111113200876,0.540355677364179
dd3821a2-7d87-47af-9008-6dbb831895d8,0.5,0.04245277866721153,0.9997683167457581,1213,1699,1211,488,2,38299,0.8317307692885539,0.7119341565479517,0.7127722191213819,0.9983511953847064
d6d3664a-bc38-4253-8938-faebf198da11,0.5,0.017232775688171387,0.999526858329773,676,671,553,118,123,39206,0.8210838902590321,0.6964735520195547,0.8241430703067912,0.8180473375472672
db77c88b-cfdb-4590-a51d-4d25cddb9773,0.5,0.04858621582388878,0.9993982315063477,1899,1930,1620,310,279,37791,0.8461739357936344,0.7333635130224702,0.8393782384251927,0.8530805687977459
fdf389e8-75ea-44bf-9a3f-e0453560c284,0.5,0.0162560623139143,0.9983362555503845,761,588,389,199,372,39040,0.5767234992018357,0.405208333952908,0.6615646264259105,0.5111695144399875
aa7e73c6-1d52-434c-aa4f-e72899242f6a,0.5,0.014320707879960537,0.9986616373062134,1939,565,0,565,1939,37496,3.99361022204728e-10,3.99361022204728e-10,1.769911501292192e-09,5.157297573410367e-10
dc8cc16a-f9b2-4e11-8167-119d6ebb0971,0.5,0.02141578309237957,0.9991839528083801,748,861,527,334,221,38918,0.6550652581385549,0.48706099862563673,0.6120789783831835,0.7045454549404473
5d840532-9a7d-48ed-a05e-941d32529a0c,0.5,0.014308090321719646,0.9977468848228455,1013,570,517,53,496,38934,0.6531901455128301,0.4849906196200838,0.9070175440227762,0.5103652522108931
d42ee5e3-0a1e-472b-8871-256d7317e871,0.5,0.0073845479637384415,0.9835016131401062,639,288,288,0,351,39361,0.6213592237094291,0.45070422621173045,1.0,0.45070422621173045
7e57b19b-c673-4bc7-8f37-b9c5fc9a2383,0.5,0.03280555456876755,0.9981405735015869,795,1315,774,541,21,38664,0.7336492892257587,0.5793413176801337,0.588593156206393,0.9735849056936039
a0e902b0-d7a9-4da1-9f4e-716fae143f97,0.5,0.022167354822158813,0.9992232322692871,1967,866,842,24,1125,38009,0.5944228734223711,0.4229030640768945,0.9722863741659511,0.4280630404534504
148b9f2d-ef1d-427a-b677-8ce3d1499c41,0.5,0.033445991575717926,0.9984326958656311,1650,1359,1244,115,406,38235,0.8268527750658515,0.704815864189906,0.9153789551763216,0.7539393940885216
df42990b-b232-4980-a0b9-d52f7531f71b,0.5,0.0081953639164567,0.9902991056442261,1092,318,299,19,793,38889,0.4241134755857351,0.26912691334912064,0.9402515725149322,0.2738095244745334
d9d8cba5-2f88-4cda-9d14-f10e85272790,0.5,0.013697980903089046,0.9842599034309387,2115,538,457,81,1658,37804,0.3445156429157499,0.20810564699084444,0.849442379462003,0.21607565048885313
47d0fd41-6c26-4300-94b0-65d023a45906,0.5,0.055458784103393555,0.9969980716705322,626,2236,503,1733,123,37641,0.35150244606865744,0.21322594352978977,0.22495527762747977,0.8035143773106799
26645bca-3668-497b-9876-46e4f897b5c4,0.5,0.06639865785837173,0.9993181228637695,2255,2618,1881,737,374,37008,0.772009029392159,0.6286764707123408,0.718487395065513,0.834146341536964
d4ff232c-e8ad-4412-8960-669058b29de6,0.5,0.01987679861485958,0.9975214600563049,794,774,260,514,534,38692,0.33163265348747917,0.1987767590223419,0.33591731351948667,0.32745592024249887
fcd11726-e825-4892-b5e0-1fb4775c678e,0.5,0.03198499232530594,0.9985235333442688,1744,1268,1220,48,524,38208,0.810092961550434,0.6808035716066945,0.9621451104399487,0.6995412845759511
