EvalThreshold,FeatureConfig,ModelName,RunName,RunId,ModelRunId,Split,Checkpoint,Samples,InputChannels,MeanDice,MeanIoU,MeanPrecision,MeanRecall,GlobalDice,GlobalIoU,GlobalPrecision,GlobalRecall,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels
0.3,ConfigB,TransformerUNet,Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,BestModel.pt,528,9,0.6249828143373964,0.4956404253621621,0.6511432840851141,0.6930243009788654,0.6547737502630622,0.486738755203049,0.6651285055078573,0.6447364594546741,722109,699970,465570,234400,256539
0.4,ConfigB,TransformerUNet,Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,BestModel.pt,528,9,0.6249827686222859,0.4958125323544086,0.6612787561532845,0.6813639786344559,0.6538004083005885,0.4856637992852265,0.6769200429415893,0.6322078799743083,722109,674412,456523,217889,265586
0.5,ConfigB,TransformerUNet,Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,BestModel.pt,528,9,0.6246063893753246,0.4955792911363563,0.6703444852318876,0.6708373448917948,0.6525128267812328,0.4842441841007946,0.6873960503347276,0.6209990458509436,722109,652359,448429,203930,273680
0.6,ConfigB,TransformerUNet,Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,BestModel.pt,528,9,0.6237452541503185,0.4947635169611028,0.6788823035155493,0.6603216943722582,0.6507799088163744,0.4823378432245619,0.6973856902444318,0.6100131697574604,722109,631639,440496,191143,281613
0.7,ConfigB,TransformerUNet,Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,BestModel.pt,528,9,0.6224015040423638,0.4933108472343134,0.6875024080398998,0.6491410578076006,0.648365510818938,0.4796899724067894,0.707663879642971,0.5982365543157636,722109,610448,431992,178456,290117
