EvalThreshold,FeatureConfig,ModelName,RunName,RunId,ModelRunId,Split,Checkpoint,Samples,InputChannels,MeanDice,MeanIoU,MeanPrecision,MeanRecall,GlobalDice,GlobalIoU,GlobalPrecision,GlobalRecall,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels
0.3,ConfigB,TransformerUNet,Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,Test,BestModel.pt,528,9,0.6367881782950545,0.5082166423980341,0.6657959786515625,0.7001050270911915,0.677891615181163,0.5127352817404571,0.6915482589276652,0.6647639068344741,722109,694141,480032,214109,242077
0.4,ConfigB,TransformerUNet,Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,Test,BestModel.pt,528,9,0.6365861608465988,0.5084892036732296,0.6746364744867686,0.6905602861531885,0.6773152505083808,0.5120761018595399,0.7014164860647656,0.6548152702713097,722109,674133,472848,201285,249261
0.5,ConfigB,TransformerUNet,Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,Test,BestModel.pt,528,9,0.636257884148655,0.5085192478791739,0.6822225169992864,0.6818897505870288,0.6764346799778628,0.511070114746512,0.710289699636641,0.6456601427213264,722109,656404,466237,190167,255872
0.6,ConfigB,TransformerUNet,Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,Test,BestModel.pt,528,9,0.6356394990191953,0.5082245456723745,0.6895082607125452,0.6732596449327827,0.6752048984655017,0.5096674177642853,0.7189365819021223,0.6364883971815384,722109,639297,459614,179683,262495
0.7,ConfigB,TransformerUNet,Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,TransformerUNet_Bs4Ep50_TL4_TH4_SE_D010_LR5e5_TransformerPlus,Test,BestModel.pt,528,9,0.6347933440302445,0.507707703174144,0.697651337686688,0.663796077313242,0.6736419338051961,0.5078884435318267,0.7285311198512398,0.6264442071769962,722109,620922,452361,168561,269748
